Timestamp,EEG_Value,Label
2025-05-21 13:00:20.632557,1.0,0
2025-05-21 13:00:20.632557,820.13,0
2025-05-21 13:00:20.632557,810.28,0
2025-05-21 13:00:20.632557,801.0,0
2025-05-21 13:00:20.632557,795.28,0
2025-05-21 13:00:20.632557,792.02,0
2025-05-21 13:00:20.632557,789.77,0
2025-05-21 13:00:20.632557,787.77,0
2025-05-21 13:00:20.632557,783.13,0
2025-05-21 13:00:20.632557,776.65,0
2025-05-21 13:00:20.632557,769.3,0
2025-05-21 13:00:20.632557,763.13,0
2025-05-21 13:00:20.632557,760.02,0
2025-05-21 13:00:20.632557,759.79,0
2025-05-21 13:00:20.632557,760.61,0
2025-05-21 13:00:20.632557,760.7,0
2025-05-21 13:00:20.632557,759.81,0
2025-05-21 13:00:20.632557,756.92,0
2025-05-21 13:00:20.632557,752.78,0
2025-05-21 13:00:20.632557,749.29,0
2025-05-21 13:00:20.632557,744.5,0
2025-05-21 13:00:20.632557,739.41,0
2025-05-21 13:00:20.632557,736.3,0
2025-05-21 13:00:20.632557,734.64,0
2025-05-21 13:00:20.632557,735.96,0
2025-05-21 13:00:20.632557,739.86,0
2025-05-21 13:00:20.632557,744.4,0
2025-05-21 13:00:20.632557,745.94,0
2025-05-21 13:00:20.632557,744.21,0
2025-05-21 13:00:20.632557,739.74,0
2025-05-21 13:00:20.632557,733.82,0
2025-05-21 13:00:20.632557,729.97,0
2025-05-21 13:00:20.632557,729.56,0
2025-05-21 13:00:20.632557,732.49,0
2025-05-21 13:00:20.632557,736.05,0
2025-05-21 13:00:20.632557,737.36,0
2025-05-21 13:00:20.632557,735.96,0
2025-05-21 13:00:20.632557,731.1,0
2025-05-21 13:00:20.632557,725.48,0
2025-05-21 13:00:20.632557,721.57,0
2025-05-21 13:00:20.632557,720.0,0
2025-05-21 13:00:20.632557,721.55,0
2025-05-21 13:00:20.632557,725.6,0
2025-05-21 13:00:20.632557,729.94,0
2025-05-21 13:00:20.632557,733.77,0
2025-05-21 13:00:20.632557,735.41,0
2025-05-21 13:00:20.632557,733.26,0
2025-05-21 13:00:20.632557,730.65,0
2025-05-21 13:00:20.632557,728.43,0
2025-05-21 13:00:20.632557,728.29,0
2025-05-21 13:00:20.632557,730.35,0
2025-05-21 13:00:20.632557,733.16,0
2025-05-21 13:00:20.632557,734.9,0
2025-05-21 13:00:20.632557,735.45,0
2025-05-21 13:00:20.632557,734.25,0
2025-05-21 13:00:20.632557,732.03,0
2025-05-21 13:00:20.632557,730.85,0
2025-05-21 13:00:20.632557,731.2,0
2025-05-21 13:00:20.632557,734.07,0
2025-05-21 13:00:20.632557,738.3,0
2025-05-21 13:00:20.632557,741.91,0
2025-05-21 13:00:20.632557,743.9,0
2025-05-21 13:00:20.632557,743.75,0
2025-05-21 13:00:20.632557,741.31,0
2025-05-21 13:00:20.632557,739.13,0
2025-05-21 13:00:20.632557,737.88,0
2025-05-21 13:00:20.632557,738.99,0
2025-05-21 13:00:20.632557,740.94,0
2025-05-21 13:00:20.632557,741.9,0
2025-05-21 13:00:20.632557,741.85,0
2025-05-21 13:00:20.632557,738.79,0
2025-05-21 13:00:20.632557,734.18,0
2025-05-21 13:00:20.632557,729.46,0
2025-05-21 13:00:20.632557,725.57,0
2025-05-21 13:00:20.632557,724.67,0
2025-05-21 13:00:20.632557,726.8,0
2025-05-21 13:00:20.632557,729.8,0
2025-05-21 13:00:20.632557,732.05,0
2025-05-21 13:00:20.632557,731.87,0
2025-05-21 13:00:20.632557,728.89,0
2025-05-21 13:00:20.632557,724.46,0
2025-05-21 13:00:20.632557,721.07,0
2025-05-21 13:00:20.632557,719.81,0
2025-05-21 13:00:20.632557,720.93,0
2025-05-21 13:00:20.632557,724.32,0
2025-05-21 13:00:20.632557,727.28,0
2025-05-21 13:00:20.632557,729.14,0
2025-05-21 13:00:20.632557,729.29,0
2025-05-21 13:00:20.632557,726.95,0
2025-05-21 13:00:20.632557,725.1,0
2025-05-21 13:00:20.632557,725.47,0
2025-05-21 13:00:20.632557,728.44,0
2025-05-21 13:00:20.632557,733.04,0
2025-05-21 13:00:20.632557,737.08,0
2025-05-21 13:00:20.632557,738.6,0
2025-05-21 13:00:20.632557,737.48,0
2025-05-21 13:00:20.632557,734.22,0
2025-05-21 13:00:20.632557,729.02,0
2025-05-21 13:00:20.632557,724.24,0
